Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
"Patrick Grady, MP for Glasgow North",2530,2017-07-13 05:14:02 EDT,Video,4,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/PatrickGradySNP/posts/1929023714042716,Thanks to @joannaccherry for her response to my question at Grenfell Tower Inquiry debate outlining @scotgov actions on high-rise safety https://t.co/IqyJ4yBuvS:=:https://twitter.com/GradySNP/status/885427080632160256/video/1,https://twitter.com/GradySNP/status/885427080632160256/video/1?utm_source=fb&utm_medium=fb&utm_campaign=GradySNP&utm_content=885427080632160256,,Patrick Grady MP on Twitter,“Thanks to @joannaccherry for her response to my question at Grenfell Tower Inquiry debate outlining @scotgov actions on high-rise safety https://t.co/IqyJ4yBuvS:=:https://twitter.com/GradySNP/status/885427080632160256/video/1”,,,-0.7333333333333333
Diane Abbott MP,37881,2017-07-13 03:00:00 EDT,Link,95,6,26,4,0,0,10,1,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/931743760301416,We Must Not Lose Sight Of The Human Beings Still Caught Up In The Grenfell Tragedy - recent piece from Diane Abbott MP,http://www.huffingtonpost.co.uk/diane-abbott/grenfell-tower_b_17348876.html,,We Must Not Lose Sight Of The Human Beings Still Caught Up In The Grenfell Tragedy,Since the terrible fire that consumed Grenfell Tower in North Kensington there has been much discussion about the cladding and details of the architectur...,,,-1.1338028169014085
Kate Green,4677,2017-07-12 18:01:28 EDT,Link,17,6,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/kate.green.773/posts/883925768427665,"I was glad to be able to contribute to today's debate in parliament on fire safety, following last month's appalling fire in Grenfell Tower in west London. You can read a transcript of the debate at http://hansard.parliament.uk/commons/2017-07-12/debates/2CAD3EEE-C6CD-4048-B6A8-13586A284727/GrenfellTowerFireInquiry I'm continuing to liaise with landlords in Trafford regarding safety in our tower blocks. Don't hesitate to get in touch with me if you have any concerns about this.",http://hansard.parliament.uk/commons/2017-07-12/debates/2CAD3EEE-C6CD-4048-B6A8-13586A284727/GrenfellTowerFireInquiry,,Grenfell Tower Fire Inquiry - Hansard Online,Hansard (the Official Report) is the edited verbatim report of proceedings of both the House of Commons and the House of Lords. Daily Debates from Hansard are published on this website the next working day.,,,-1.4782608695652173
Ruth Cadbury MP,1679,2017-07-12 17:22:47 EDT,Native Video,68,6,14,1,0,0,0,0,0,original,928,1051,0,https://www.facebook.com/RuthCadburyMP/posts/1447552878625221,"Today I spoke in the House of Commons debate on the Grenfell Tower inquiry. Important points were raised and questions asked of Ministers on issues that the Government must address. All residents of tower blocks deserve reassurance, so that they can live and sleep in peace. Poor communities and those in housing need require a Government who no longer ignore them, cut vital services, and ignore the conclusions of public inquiries, and a Government who invest in adequate, good-quality, truly affordable housing. For the full debate please go to parliamentlive.uk",https://www.facebook.com/RuthCadburyMP/videos/1447552878625221/,,,,,,2.0697674418604652
Diane Abbott MP,37675,2017-07-12 15:59:00 EDT,Link,42,22,5,6,0,0,1,0,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/931743170301475,"In case you missed it, here is Diane Abbott MP's response to the government's announcement last week regarding why no Grenfell survivor should be deported",https://www.theguardian.com/commentisfree/2017/jul/05/grenfell-survivors-full-immigration-amnesty-diane-abbott,,Justice for the Grenfell survivors demands a full immigration amnesty | Diane Abbott,"We will never reach all those who need help without offering indefinite leave to remain. Without it, some people; will simply be too wary of the authorities• Diane Abbott is the Labour shadow home secretary",,,-2.1052631578947367
Kerry McCarthy,8814,2017-07-12 15:44:59 EDT,Native Video,31,8,29,0,1,0,3,8,0,original,887,1888,0,https://www.facebook.com/kerry4mp/posts/1574455089287357,"Last week, I raised with the Minister for Policing, Fire, and Criminal Justice the huge cuts to Avon Fire & Rescue Service – resulting in the loss of a quarter of its force – and asked if it would take a disaster like Grenfell Tower or a terrorist attack to make the government realise how stretched services are. The Minister responded that the fire service’s success with fire prevention has meant resources can be cut because the risk is now lower. So it seems by their frightening logic we will have to wait until a disaster that our stretched services can’t respond to fast enough, before they are properly resourced.",https://www.facebook.com/kerry4mp/videos/1574455089287357/,,Kerry calls for investment in fire and police service,,,,1.2698412698412698
Helen Hayes MP for Dulwich and West Norwood,895,2017-07-12 13:29:00 EDT,Link,16,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/helenhayes4DaWN/posts/683358251856931,"Today I spoke in the House of Commons debate on the Grenfell Tower inquiry, calling on the government to take the action it can now on the basis of advice already received and information already known, to keep residents of tower blocks safe. You can watch my speech here: https://goo.gl/zcoHp9:=:http://parliamentlive.tv/event/index/4c30feb4-989a-4653-a8f8-68d5d0664f7d?in=17:18:06",https://goo.gl/zcoHp9,http://parliamentlive.tv/event/index/4c30feb4-989a-4653-a8f8-68d5d0664f7d?in=17:18:06,Parliamentlive.tv,House of Commons,,,-2.25
Lucy Powell MP,2975,2017-07-12 12:19:39 EDT,Native Video,18,2,3,0,0,0,0,0,0,original,222,296,0,https://www.facebook.com/lucy4mcr/posts/1526689720730169,"As an MP with a constituency covering the city centre of Manchester, I know there are many residents in private rented tower blocks who are concerned about the safety regulations and responsibilities of managing agents and owners of private blocks. During the Grenfell inquiry debate today, I asked the government to ensure private blocks were also covered.",https://www.facebook.com/lucy4mcr/videos/1526689720730169/,,Grenfell,,,,-1.9130434782608696
Louise Haigh MP,3470,2017-07-12 12:06:00 EDT,Native Video,30,3,7,1,0,0,0,0,0,original,749,781,0,https://www.facebook.com/LouiseHaighMP/posts/683565445187762,"I was on BBC Radio 5 live this morning discussing the Taylor Report on employment rights, Theresa May asking Labour for help with policy ideas, the response to the Grenfell Tower fire and much more. Here's some highlights, and you can listen to the whole programme here: http://www.bbc.co.uk/programmes/b08x9g6c (from 1:07:00)",https://www.facebook.com/LouiseHaighMP/videos/683565445187762/,,5 Live Highlights,,,,-1.4878048780487805
Dawn Butler,1906,2017-07-12 11:02:02 EDT,Native Video,30,5,8,2,0,0,0,0,0,original,529,625,0,https://www.facebook.com/DawnButlerBrent/posts/832971236858191,"Today I asked a Point of Order following the postponement of the publication of the findings in the Prime Minister's Race Audit. This is a disappointing development which suggests the government is not taking the issue of racial disparity within public services seriously. There is already a strong mistrust of the government which has been exacerbated by the shocking Grenfell fire tragedy, that is why the release of the report at this time is so important. The Prime Minister must immediately explain why the report will not be released this month as planned and provide assurances that the report will be published unamended in full. The Prime Minister said this report would not shy away from difficult truths but now the government appears to be doing just that. This audit must not be delayed simply to hide embarrassment for the government or because the Prime Minister doesn’t like the findings.",https://www.facebook.com/DawnButlerBrent/videos/832971236858191/,,Dawn raises a Point of Order following postponement of PM's Ra...,,,,-1.6
Sadiq Khan,689860,2017-07-12 06:03:09 EDT,Photo,462,17,23,24,1,0,26,1,0,,0,0,0,https://www.facebook.com/sadiqforlondon/posts/1582218221830959,"Four weeks on, the Grenfell Tower tragedy is still fresh in our minds. We will never forget the victims who lost their lives, and now more than ever, we must do everything possible to support the local community and to ensure justice is done. I have visited the tight knit community in North Kensington on many occasions since the night of this horrific fire. Today I met again with a number of residents and voluntary organisations who have been working so hard to provide the support needed by survivors and their families over the last 4 weeks. A number of concerns were raised with me, which as Mayor, I will take forward with the appropriate bodies. Many in the local community are grieving and suffering from terrible trauma. They are trying to come to terms with this terrible fire, but four weeks on they are still frustrated and angry about how they continue to be treated - I share their anger and frustration. Four weeks on, the Government and the local authority are still not giving...",https://www.facebook.com/sadiqforlondon/photos/a.920112751374846.1073741837.275283499191111/1582217861830995/?type=3,,Photos from Sadiq Khan's post,,,,-2.444043321299639
Dr Phillip Lee MP,2251,2017-07-11 12:17:00 EDT,Photo,0,1,0,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/DrPhillipLeeBracknell/posts/1356786301035140,"Home Group, which owns a number of properties in the Bracknell constituency, have written to me explaining what actions they are taking with regards to fire safety following the Grenfell Tower disaster. They also included a copy of a letter they have sent to all of their customers in our area. If you live in one of Home Group's properties and have fire safety concerns, please get in touch: phillip.lee.mp@parliament.uk",https://www.facebook.com/DrPhillipLeeBracknell/photos/a.525671060813339.1073741825.246765738703874/1356780401035730/?type=3,,Photos from Dr Phillip Lee MP's post,,,,-9.5
Stuart McDonald MP,2126,2017-07-11 04:30:00 EDT,Link,20,2,0,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/StuartMcDonaldSNP/posts/1764556983573126,"After the terrible events at Grenfell Tower last month, Jamie Hepburn MSP and I contacted Sanctuary Scotland, North Lanarkshire Council and Abronhill Housing Association to ask about external wall cladding and the retrofitting of sprinklers. Very pleased to receive reassurances from all three organisations that resident safety is a their top priority and that they have tested insulation materials to ensure they meet fire the required safety standards.",https://news.gov.scot/news/ministerial-working-group-on-building-and-fire-safety,,Jamie Hepburn MSP,"Following the dreadful Grenfell Tower fire Stuart McDonald MP and I wrote to Sanctuary Scotland, North Lanarkshire Council and Abronhill Housing Association asking what steps they were taking to investigate the standard of external wall cladding of housing they are responsible for.  I am pleased to say that all three organisations confirm that resident safety is their first priority and have taken action to confirm any insulation materials used meet the necessary fire safety standards.  The Scottish Government have setup a Working Group on building and fire safety who confirm that building standards and regulations for high rise domestic properties in Scotland means the type of product used on Grenfell Tower should not be used in high rise buildings in Scotland - and this is confirmed by all three local housing bodies.  The Working Group's latest press release on the subject can be found at the link below.

We were pleased to hear that following a successful pilot project Sanctuary...",,,-1.6521739130434783
