Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Louise Haigh MP,3470,2017-07-13 12:25:00 EDT,Native Video,38,6,6,0,0,0,0,0,0,original,614,630,0,https://www.facebook.com/LouiseHaighMP/posts/683636375180669,"In yesterday's important debate on the Grenfell disaster I made an intervention pointing out other areas of housing needing proper regulation - for example flats above takeaways and other commercial premises. It's the same story of people marginalised at the edge of society, who have the least voice, who are most at risk.",https://www.facebook.com/LouiseHaighMP/videos/683636375180669/,,Grenfell Intervention,,,,-1.22
Chris Elmore MP,1224,2017-07-13 12:01:00 EDT,Native Video,14,1,1,0,0,0,0,0,0,original,223,230,0,https://www.facebook.com/ChrisElmoreMP/posts/1385552428165005,"Yesterday I spoke in the Grenfell Tower debate to again highlight the risk of flammable insulation. I'm concerned that the Government are not focusing on the role that insulation could have played in the fire. The Government has further confirmed to me that they're not testing insulation around tower blocks. I have now written to Sir Martin Moore-Bick, Chair of the inquiry, to ask him to consider this.",https://www.facebook.com/ChrisElmoreMP/videos/1385552428165005/,,Chris Elmore MP - Flammable Insulation,,,,-1.75
Andy Slaughter,6705,2017-07-13 09:12:09 EDT,Link,67,6,8,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/andy4hammersmith/posts/1194522010659547,"Yesterday, I spoke in the debate on the Grenfell Tower Inquiry and raised a number of my concerns about housing, product safety and the disaster relief in the aftermath of the tragic fire. Follow this link to read my speech and the full debate.",https://goo.gl/CDhKDW,http://hansard.parliament.uk/Commons/2017-07-12/debates/2CAD3EEE-C6CD-4048-B6A8-13586A284727/GrenfellTowerFireInquiry#contribution-1AE7B4E0-CA84-44B9-A17E-92DEF9D67617,Grenfell Tower Fire Inquiry - Hansard Online,Hansard (the Official Report) is the edited verbatim report of proceedings of both the House of Commons and the House of Lords. Daily Debates from Hansard are published on this website the next working day.,,,1.0125
Diane Abbott MP,37881,2017-07-13 03:00:00 EDT,Link,95,6,26,4,0,0,10,1,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/931743760301416,We Must Not Lose Sight Of The Human Beings Still Caught Up In The Grenfell Tragedy - recent piece from Diane Abbott MP,http://www.huffingtonpost.co.uk/diane-abbott/grenfell-tower_b_17348876.html,,We Must Not Lose Sight Of The Human Beings Still Caught Up In The Grenfell Tragedy,Since the terrible fire that consumed Grenfell Tower in North Kensington there has been much discussion about the cladding and details of the architectur...,,,-1.1338028169014085
Kate Green,4677,2017-07-12 18:01:28 EDT,Link,17,6,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/kate.green.773/posts/883925768427665,"I was glad to be able to contribute to today's debate in parliament on fire safety, following last month's appalling fire in Grenfell Tower in west London. You can read a transcript of the debate at http://hansard.parliament.uk/commons/2017-07-12/debates/2CAD3EEE-C6CD-4048-B6A8-13586A284727/GrenfellTowerFireInquiry I'm continuing to liaise with landlords in Trafford regarding safety in our tower blocks. Don't hesitate to get in touch with me if you have any concerns about this.",http://hansard.parliament.uk/commons/2017-07-12/debates/2CAD3EEE-C6CD-4048-B6A8-13586A284727/GrenfellTowerFireInquiry,,Grenfell Tower Fire Inquiry - Hansard Online,Hansard (the Official Report) is the edited verbatim report of proceedings of both the House of Commons and the House of Lords. Daily Debates from Hansard are published on this website the next working day.,,,-1.4782608695652173
Ruth Cadbury MP,1679,2017-07-12 17:22:47 EDT,Native Video,68,6,14,1,0,0,0,0,0,original,928,1051,0,https://www.facebook.com/RuthCadburyMP/posts/1447552878625221,"Today I spoke in the House of Commons debate on the Grenfell Tower inquiry. Important points were raised and questions asked of Ministers on issues that the Government must address. All residents of tower blocks deserve reassurance, so that they can live and sleep in peace. Poor communities and those in housing need require a Government who no longer ignore them, cut vital services, and ignore the conclusions of public inquiries, and a Government who invest in adequate, good-quality, truly affordable housing. For the full debate please go to parliamentlive.uk",https://www.facebook.com/RuthCadburyMP/videos/1447552878625221/,,,,,,2.0697674418604652
Diane Abbott MP,37675,2017-07-12 15:59:00 EDT,Link,42,22,5,6,0,0,1,0,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/931743170301475,"In case you missed it, here is Diane Abbott MP's response to the government's announcement last week regarding why no Grenfell survivor should be deported",https://www.theguardian.com/commentisfree/2017/jul/05/grenfell-survivors-full-immigration-amnesty-diane-abbott,,Justice for the Grenfell survivors demands a full immigration amnesty | Diane Abbott,"We will never reach all those who need help without offering indefinite leave to remain. Without it, some people; will simply be too wary of the authorities• Diane Abbott is the Labour shadow home secretary",,,-2.1052631578947367
Kerry McCarthy,8814,2017-07-12 15:44:59 EDT,Native Video,31,8,29,0,1,0,3,8,0,original,887,1888,0,https://www.facebook.com/kerry4mp/posts/1574455089287357,"Last week, I raised with the Minister for Policing, Fire, and Criminal Justice the huge cuts to Avon Fire & Rescue Service – resulting in the loss of a quarter of its force – and asked if it would take a disaster like Grenfell Tower or a terrorist attack to make the government realise how stretched services are. The Minister responded that the fire service’s success with fire prevention has meant resources can be cut because the risk is now lower. So it seems by their frightening logic we will have to wait until a disaster that our stretched services can’t respond to fast enough, before they are properly resourced.",https://www.facebook.com/kerry4mp/videos/1574455089287357/,,Kerry calls for investment in fire and police service,,,,1.2698412698412698
Helen Hayes MP for Dulwich and West Norwood,895,2017-07-12 13:29:00 EDT,Link,16,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/helenhayes4DaWN/posts/683358251856931,"Today I spoke in the House of Commons debate on the Grenfell Tower inquiry, calling on the government to take the action it can now on the basis of advice already received and information already known, to keep residents of tower blocks safe. You can watch my speech here: https://goo.gl/zcoHp9:=:http://parliamentlive.tv/event/index/4c30feb4-989a-4653-a8f8-68d5d0664f7d?in=17:18:06",https://goo.gl/zcoHp9,http://parliamentlive.tv/event/index/4c30feb4-989a-4653-a8f8-68d5d0664f7d?in=17:18:06,Parliamentlive.tv,House of Commons,,,-2.25
Lucy Powell MP,2975,2017-07-12 12:19:39 EDT,Native Video,18,2,3,0,0,0,0,0,0,original,222,296,0,https://www.facebook.com/lucy4mcr/posts/1526689720730169,"As an MP with a constituency covering the city centre of Manchester, I know there are many residents in private rented tower blocks who are concerned about the safety regulations and responsibilities of managing agents and owners of private blocks. During the Grenfell inquiry debate today, I asked the government to ensure private blocks were also covered.",https://www.facebook.com/lucy4mcr/videos/1526689720730169/,,Grenfell,,,,-1.9130434782608696
Louise Haigh MP,3470,2017-07-12 12:06:00 EDT,Native Video,30,3,7,1,0,0,0,0,0,original,749,781,0,https://www.facebook.com/LouiseHaighMP/posts/683565445187762,"I was on BBC Radio 5 live this morning discussing the Taylor Report on employment rights, Theresa May asking Labour for help with policy ideas, the response to the Grenfell Tower fire and much more. Here's some highlights, and you can listen to the whole programme here: http://www.bbc.co.uk/programmes/b08x9g6c (from 1:07:00)",https://www.facebook.com/LouiseHaighMP/videos/683565445187762/,,5 Live Highlights,,,,-1.4878048780487805
Dawn Butler,1906,2017-07-12 11:02:02 EDT,Native Video,30,5,8,2,0,0,0,0,0,original,529,625,0,https://www.facebook.com/DawnButlerBrent/posts/832971236858191,"Today I asked a Point of Order following the postponement of the publication of the findings in the Prime Minister's Race Audit. This is a disappointing development which suggests the government is not taking the issue of racial disparity within public services seriously. There is already a strong mistrust of the government which has been exacerbated by the shocking Grenfell fire tragedy, that is why the release of the report at this time is so important. The Prime Minister must immediately explain why the report will not be released this month as planned and provide assurances that the report will be published unamended in full. The Prime Minister said this report would not shy away from difficult truths but now the government appears to be doing just that. This audit must not be delayed simply to hide embarrassment for the government or because the Prime Minister doesn’t like the findings.",https://www.facebook.com/DawnButlerBrent/videos/832971236858191/,,Dawn raises a Point of Order following postponement of PM's Ra...,,,,-1.6
Gerald Jones MP,835,2017-07-10 13:35:00 EDT,Link,7,0,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/GeraldJonesLabour/posts/1416928825058921,"Excellent piece from Mike Owen - CEO of Merthyr Valleys Homes, highlighting the flaws that must be addressed in the Local Housing Allowance, or risk more disasters like Grenfell Tower",http://www.24housing.co.uk/opinion/lord-freud-dismissed-lha-flexibility-for-fire-safety-in-tower-blocks/,,24housing » Opinion » Lord Freud dismissed LHA flexibility for fire safety in tower blocks,Lord Freud dismissed LHA flexibility for fire safety in tower blocks,,,-0.5
David Lammy,29887,2017-07-10 05:01:57 EDT,Photo,661,46,27,74,2,0,0,0,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154528325101541,"Delighted to have been nominated by MPs from across Parliament to be Chair of Communities and Local Government Select Committee. Grenfell, social housing and adult social care in particular are hugely important issues that require urgent attention. Here is my election statement to MPs in full:",https://www.facebook.com/DavidLammyTottenham/photos/a.10151122350126541.433894.19129786540/10154528325101541/?type=3,,Timeline Photos,,,,1.3477537437603992
Diane Abbott MP,37531,2017-07-08 12:39:00 EDT,Link,36,0,4,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/928483607294098,"We Must Not Lose Sight Of The Human Beings Still Caught Up In The Grenfell Tragedy - piece last week from Diane Abbott MP Since the terrible fire that consumed Grenfell Tower in North Kensington there has been much discussion about the cladding and details of the architecture. But we need to keep focussing on the people. This week I organised a meeting in Parliament for survivors of the tragic fire. Alongside me were my colleagues the local Member of Parliament Emma Dent Coad, Labour’s shadow justice secretary Richard Burgon MP, and David Lammy MP. Over one hundred and fifty people attended. There were solicitors, legal advisors, support groups, families of survivors and dozens of survivors themselves. I heard some incredibly tragic stories including a young woman and her daughter who had been on the twenty-first floor of Grenfell and had been amongst the last people to leave the building. On their way down they had to step over dying bodies. They were obviously still deeply...",http://www.huffingtonpost.co.uk/diane-abbott/grenfell-tower_b_17348876.html,,We Must Not Lose Sight Of The Human Beings Still Caught Up In The Grenfell Tragedy,Since the terrible fire that consumed Grenfell Tower in North Kensington there has been much discussion about the cladding and details of the architectur...,,,-3.975
