Name,Day,URL,Message,Party,Platform,Month,Year,Month Year,Date,Party colour,West Midlands constituencies,Cladding mention
Kate Hollern,2017-11-13,https://www.facebook.com/katehollernforblackburn/posts/1244785008959033,The Chancellor must allocate funds for sprinkler systems in tower blocks in his Budget. The Grenfell tower disaster highlighted the very real need for better fire safety precuations in tower blocks across the country. I support Jeremy Corbyn and urge the Chancellor to provide funds in order to give some peace of mind to the thousands across the country residing in tower blocks. #MakeHomesSafe,Labour,Facebook,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Kate Hollern,2017-11-09,https://twitter.com/Kate_HollernMP/status/928576595635376128,The Grenfell tragedy highlighted the absolute necessity of making tower blocks safe for residents. The Chancellor must provide funds to offer some peace of mind to those living in tower blocks across the country. #MakeHomesSafe https://twitter.com/jeremycorbyn/status/928527574061510656,Labour,Twitter,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Kate Hollern,2018-01-19,https://www.facebook.com/katehollernforblackburn/posts/1301167896654077,"Kate Hollern MP backs Labour legislation to protect renters from homes unfit for human habitation Kate Hollern MP is backing a Bill being introduced by Labour MP Karen Buck this Friday 19 January which will give renters a new legal right to ensure their home is ‘fit for human habitation’. The new legislation, long campaigned for by Labour, could help renters in 162,000 dangerously unfit properties in the North West. Nationally, there are over one million rented properties containing the most serious ‘category 1’ hazards, including homes that have unsafe electrics, vermin infestations, or aren’t fire safe. The Labour Bill will give tenants new legal powers to enforce their right to a decent home by taking their landlord to court if the property they live in is not fit. This is a particularly important for council tenants such as those who lived in Grenfell Tower, because it is councils who are notionally responsible for enforcing standards, but local authorities can’t enforce...",Labour,Facebook,1,2018,01/2018,2018/01,J) Labour,#N/A,No cladding
Kate Hollern,2018-05-14,https://www.facebook.com/katehollernforblackburn/posts/1401962363241296,"For victims, their families and the public to have faith in the Government's Grenfell inquiry there must be full transparency. Transparency and accountability are necessary to ensure both trust and legitimacy in the findings of the inquiry, and to ensure justice is done. http://www.bbc.co.uk/news/uk-44085044",Labour,Facebook,5,2018,05/2018,2018/05,J) Labour,#N/A,No cladding
Kate Hollern,2018-05-17,https://www.facebook.com/katehollernforblackburn/posts/1404260029678196,"Whilst Dame Hackitt's recommendation of stricter regulation is welcome, it has failed to recommend a ban on flammable cladding. The upcoming inquiry must recommend a ban on combustible building materials and be followed by new strict legislation. https://www.telegraph.co.uk/news/2018/05/17/grenfell-review-does-not-propose-ban-flammable-cladding-dame/",Labour,Facebook,5,2018,05/2018,2018/05,J) Labour,#N/A,Cladding
Kate Hollern,2018-05-16,https://twitter.com/Kate_HollernMP/status/996757433753186304,This long overdue decision will be welcome news to the thousands of tower block residents throughout the country. The Government must however go further and adopt stricter regulations and ban combustible materials in construction. The lessons of Grenfell must be learned. https://twitter.com/JohnHealey_MP/status/996719733545291776,Labour,Twitter,5,2018,05/2018,2018/05,J) Labour,#N/A,No cladding
Kate Hollern,2018-05-14,https://twitter.com/Kate_HollernMP/status/996041539804639234,"For victims, their families and the public to have faith in the Government's Grenfell inquiry there must be full transparency. Transparency and accountability are necessary to ensure both trust and legitimacy in the findings of the inquiry, and to ensure justice is done. https://twitter.com/RichardBurgon/status/996039003903283205",Labour,Twitter,5,2018,05/2018,2018/05,J) Labour,#N/A,No cladding
Kate Osamor,2017-06-16,https://www.facebook.com/KateOsamor/posts/1349564518475174,Nobody has ever died in a fire in the UK in a property with an effective sprinkler system fitted. Grenfell Tower had no such system @LondonFBU,Labour,Facebook,6,2017,06/2017,2017/06,J) Labour,#N/A,No cladding
Kate Osamor,2017-06-16,https://www.facebook.com/KateOsamor/posts/1349654801799479,Unite have donated £100k to the Grenfell fund and we are providing legal support for residents. https://t.co/lZ7kGJP6Hx,Labour,Facebook,6,2017,06/2017,2017/06,J) Labour,#N/A,No cladding
Kate Osamor,2017-06-27,https://www.facebook.com/KateOsamor/posts/1358926134205679,#GrenfellFire: Extraordinary tale of Oluwaseun Talabi. #Nigerian #Man - escaped 14th floor with 4-year-old #Daughter https://t.co/TNOxt9gRy9:=:https://www.youtube.com/watch?v=U8A8KgBV6J4&feature=youtu.be,Labour,Facebook,6,2017,06/2017,2017/06,J) Labour,#N/A,No cladding
Kate Osamor,2017-06-27,https://www.facebook.com/KateOsamor/posts/1359032457528380,"""Sometimes it takes an image to wake up a nation from its secret shame."" Ben Okri reads from his extraordinary new poem about Grenfell Tower https://t.co/bxjOkoXKVX:=:https://twitter.com/Channel4News/status/879628977614319622/video/1",Labour,Facebook,6,2017,06/2017,2017/06,J) Labour,#N/A,No cladding
Kate Osamor,2017-06-17,https://twitter.com/KateOsamor/status/875990334811111424,Grenfell Tower: All the missing people in London fire tragedy http://www.standard.co.uk/news/london/grenfell-tower-all-the-missing-people-in-london-fire-tragedy-a3566616.html,Labour,Twitter,6,2017,06/2017,2017/06,J) Labour,#N/A,No cladding
Kate Osamor,2017-06-17,https://twitter.com/KateOsamor/status/875986379586588672,I dont tend to tweet petitions. I feel very strongly about the tragic avoidable deaths in Grenfell. The victims deserve justice. #MayOut https://twitter.com/KateOsamor/status/875984742361042944,Labour,Twitter,6,2017,06/2017,2017/06,J) Labour,#N/A,No cladding
Kate Osamor,2017-06-16,https://twitter.com/KateOsamor/status/875828140714733571,The Guardian: ‘We want justice’: Grenfell Tower protest spills into town hall. http://google.com/newsstand/s/CBIwwLjTljU #JusticeForGrenfell,Labour,Twitter,6,2017,06/2017,2017/06,J) Labour,#N/A,No cladding
Kate Osamor,2017-06-16,https://twitter.com/KateOsamor/status/875723793704112133,Totally agree with lawyer calling for an inquest instead of public inquiry into Grenfell fire https://www.google.co.uk/amp/www.independent.co.uk/news/uk/home-news/grenfell-tower-fire-inquest-public-inquiry-theresa-may-government-hide-deaths-kensington-london-a7792891.html%3Famp,Labour,Twitter,6,2017,06/2017,2017/06,J) Labour,#N/A,No cladding
Kate Osamor,2017-07-28,https://twitter.com/KateOsamor/status/891063291820351489,Using the power of football for the people of Grenfell and the wider community http://www.game4grenfell.com/,Labour,Twitter,7,2017,07/2017,2017/07,J) Labour,#N/A,No cladding
Kate Osamor,2017-07-14,https://twitter.com/KateOsamor/status/885967012098428928,The Grenfell inquiry must look at the developers carving up our cities https://www.theguardian.com/commentisfree/2017/jul/14/grenfell-developers-cities-politicians-lobbyists-housing?CMP=Share_AndroidApp_Tweet,Labour,Twitter,7,2017,07/2017,2017/07,J) Labour,#N/A,No cladding
Kate Osamor,2017-08-22,https://twitter.com/KateOsamor/status/899916068705247232,Hi @RBKC can you confirm whether Grenfell resident are being asked to bid for new homes http://www.itv.com/news/2017-08-20/widowed-grenfell-resident-fears-bidding-war-for-new-homes/,Labour,Twitter,8,2017,08/2017,2017/08,J) Labour,#N/A,No cladding
Kate Osamor,2017-08-17,https://twitter.com/KateOsamor/status/898082934929936384,Fire chief criticises terms of inquiry into Grenfell Tower blaze @fbunational @MattWrack @grenfelltoweruk https://www.google.co.uk/amp/s/amp.theguardian.com/uk-news/2017/aug/16/grenfell-tower-inquiry-moore-bick-fire-brigades-union,Labour,Twitter,8,2017,08/2017,2017/08,J) Labour,#N/A,No cladding
Kate Osamor,2017-10-30,https://twitter.com/KateOsamor/status/924896881838313475,"Such worrying news: More than 1,300 (adults & children) have been seen by heathtrust & GPs since the grenfell fire, http://www.independent.co.uk/news/uk/home-news/thousands-mental-health-help-grenfell-tower-fire-central-and-north-west-london-nhs-trust-a8026551.html?amp",Labour,Twitter,10,2017,10/2017,2017/10,J) Labour,#N/A,No cladding
Kate Osamor,2017-12-28,https://twitter.com/KateOsamor/status/946432483251380224,Housing Minister Alok Sharma has confessed that the government haven't funded any crucial fire safety repairs in the six months since Grenfell- despite 36 councils asking for help http://www.mirror.co.uk/news/politics/tories-admit-havent-given-single-11759470,Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Kate Osamor,2017-12-15,https://twitter.com/KateOsamor/status/941470674622799872,Important piece by @emmadentcoad in @TheVoiceNews speaks on the six-month anniversary of the Grenfell Tower http://www.voice-online.co.uk/article/over-200-grenfell-children-will-spend-christmas-hotels,Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Kate Osamor,2017-12-14,https://twitter.com/KateOsamor/status/941441465993089024,"Post Grenfell 1800 people seen by NHS. 936 adults in ""urgent need"" suffering with PTSD. 191 children referred for mental health treatment. Many children are struggling to cope with loss of friends & family & need counselling. NHS crying out for psychologist. @BBCLondonNews",Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Kate Osamor,2017-12-14,https://twitter.com/KateOsamor/status/941431904246648832,"Sadly six months on since the Grenfell fire only 42 of the 208 families whose homes were destroyed in the blaze have been rehomed permanently, with many facing Christmas in hotels. https://news.sky.com/story/blaze-like-grenfell-tower-could-happen-again-london-fire-chief-dany-cotton-says-11168028",Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Kate Osamor,2017-12-14,https://twitter.com/KateOsamor/status/941359633893154816,Jeremy Corbyn offers comfort at Grenfell memorial service https://uk.news.yahoo.com/jeremy-corbyn-offers-comfort-grenfell-143436787.html?soc_src=social-sh&soc_trk=tw,Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Kate Osamor,2017-12-07,https://twitter.com/KateOsamor/status/938918461111234560,A week of respite. For the children of #Grenfell https://twitter.com/DoubleDownNews/status/938755948310646784,Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
